,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
359,Argentina,ARG,19/04/2021,6334554,5534225,800329,80,45745417,12.09787857
360,Argentina,ARG,20/04/2021,6433141,5620411,812730,64,45745417,12.28628214
361,Argentina,ARG,21/04/2021,6550568,5722607,827961,248,45745417,12.50968376
362,Argentina,ARG,22/04/2021,6693438,5851232,842206,316,45745417,12.79085946
363,Argentina,ARG,23/04/2021,6807411,5955371,852040,291,45745417,13.0185085
364,Argentina,ARG,24/04/2021,7017279,6149835,867444,537,45745417,13.44360901
365,Argentina,ARG,25/04/2021,7134949,6263849,871100,556,45745417,13.6928449
366,Argentina,ARG,26/04/2021,7214704,6341959,872745,298,45745417,13.86359425
367,Argentina,ARG,27/04/2021,7386650,6507572,879078,170,45745417,14.22562614
368,Argentina,ARG,28/04/2021,7557986,6672739,885247,443,45745417,14.58668308
369,Argentina,ARG,29/04/2021,7715006,6806565,908441,512,45745417,14.87922823
370,Argentina,ARG,30/04/2021,7865213,6926650,938563,348,45745417,15.1417354
371,Argentina,ARG,01/05/2021,7971470,7002992,968478,561,45745417,15.30861988
372,Argentina,ARG,02/05/2021,7997902,7025492,972410,357,45745417,15.35780513
373,Argentina,ARG,03/05/2021,8039793,7051772,988021,231,45745417,15.41525351
374,Argentina,ARG,04/05/2021,8197011,7149293,1047718,156,45745417,15.62843552
375,Argentina,ARG,05/05/2021,8391513,7261176,1130337,540,45745417,15.87301303
376,Argentina,ARG,06/05/2021,8591061,7399515,1191546,410,45745417,16.17542365
377,Argentina,ARG,07/05/2021,8820691,7555386,1265305,663,45745417,16.51615942
378,Argentina,ARG,08/05/2021,9001747,7660652,1341095,398,45745417,16.74627209
379,Argentina,ARG,09/05/2021,9082597,7688877,1393720,609,45745417,16.80797226
380,Argentina,ARG,10/05/2021,9122759,7718272,1404487,170,45745417,16.87223006
381,Argentina,ARG,11/05/2021,9237005,7790786,1446219,283,45745417,17.03074649
382,Argentina,ARG,12/05/2021,9383945,7866933,1517012,496,45745417,17.19720469
383,Argentina,ARG,13/05/2021,9541511,7912175,1629336,490,45745417,17.29610422
384,Argentina,ARG,14/05/2021,9704364,7953562,1750802,496,45745417,17.38657667
385,Argentina,ARG,15/05/2021,9862623,7992532,1870091,447,45745417,17.47176553
386,Argentina,ARG,16/05/2021,9927783,8023563,1904220,599,45745417,17.53959965
387,Argentina,ARG,17/05/2021,10002830,8050709,1952121,400,45745417,17.59894111
388,Argentina,ARG,18/05/2021,10193368,8141608,2051760,269,45745417,17.79764736
389,Argentina,ARG,19/05/2021,10383925,8279961,2103964,505,45745417,18.10008858
390,Argentina,ARG,20/05/2021,10549521,8397337,2152184,744,45745417,18.35667385
391,Argentina,ARG,21/05/2021,10758782,8531073,2227709,494,45745417,18.64902226
392,Argentina,ARG,22/05/2021,10958659,8638944,2319715,434,45745417,18.88482949
393,Argentina,ARG,23/05/2021,11067550,8701971,2365579,692,45745417,19.02260723
394,Argentina,ARG,24/05/2021,11149468,8735231,2414237,297,45745417,19.09531396
395,Argentina,ARG,25/05/2021,11242209,8807373,2434836,375,45745417,19.25301719
396,Argentina,ARG,26/05/2021,11331066,8878491,2452575,417,45745417,19.40848195
397,Argentina,ARG,27/05/2021,11503476,8988267,2515209,576,45745417,19.64845353
398,Argentina,ARG,28/05/2021,11676733,9084600,2592133,532,45745417,19.85903856
399,Argentina,ARG,29/05/2021,11906697,9208883,2697814,547,45745417,20.1307226
400,Argentina,ARG,30/05/2021,12119901,9361218,2758683,558,45745417,20.46372864
401,Argentina,ARG,31/05/2021,12257297,9476406,2780891,415,45745417,20.71553091
402,Argentina,ARG,01/06/2021,12497078,9667003,2830075,348,45745417,21.13217812
403,Argentina,ARG,02/06/2021,12801115,9924476,2876639,637,45745417,21.69501701
404,Argentina,ARG,03/06/2021,13079195,10158653,2920542,640,45745417,22.20693059
405,Argentina,ARG,04/06/2021,13374067,10417359,2956708,587,45745417,22.77246484
406,Argentina,ARG,05/06/2021,13730521,10733428,2997093,553,45745417,23.46339525
407,Argentina,ARG,06/06/2021,14092493,11071365,3021128,538,45745417,24.20212936
408,Argentina,ARG,07/06/2021,14336164,11290468,3045696,456,45745417,24.681091
409,Argentina,ARG,08/06/2021,14663805,11577809,3085996,347,45745417,25.30922169
410,Argentina,ARG,09/06/2021,15012734,11888649,3124085,732,45745417,25.98872145
411,Argentina,ARG,10/06/2021,15353408,12202881,3150527,721,45745417,26.67563616
412,Argentina,ARG,11/06/2021,15730223,12555442,3174781,605,45745417,27.4463385
413,Argentina,ARG,12/06/2021,16102741,12879690,3223051,669,45745417,28.15514831
414,Argentina,ARG,13/06/2021,16286902,12991480,3295422,687,45745417,28.39952251
415,Argentina,ARG,14/06/2021,16382043,13043304,3338739,447,45745417,28.51281037
416,Argentina,ARG,15/06/2021,16643769,13223188,3420581,268,45745417,28.90603883
417,Argentina,ARG,16/06/2021,16876619,13389726,3486893,686,45745417,29.27009278
418,Argentina,ARG,17/06/2021,17172628,13609451,3563177,586,45745417,29.75041412
419,Argentina,ARG,18/06/2021,17475935,13852316,3623619,646,45745417,30.28131977
420,Argentina,ARG,19/06/2021,17837121,14172453,3664668,528,45745417,30.98114288
421,Argentina,ARG,20/06/2021,18085389,14397649,3687740,458,45745417,31.47342388
422,Argentina,ARG,21/06/2021,18198899,14504810,3694089,495,45745417,31.70767904
423,Argentina,ARG,22/06/2021,18380675,14660693,3719982,301,45745417,32.04844105
424,Argentina,ARG,23/06/2021,18646784,14886910,3759874,447,45745417,32.54295398
425,Argentina,ARG,24/06/2021,18921680,15128961,3792719,791,45745417,33.0720802
426,Argentina,ARG,25/06/2021,19205808,15374817,3830991,705,45745417,33.60952421
427,Argentina,ARG,26/06/2021,19499231,15617249,3881982,452,45745417,34.13948331
428,Argentina,ARG,27/06/2021,19749468,15831632,3917836,541,45745417,34.60812697
429,Argentina,ARG,28/06/2021,19951580,15993494,3958086,338,45745417,34.96195914
430,Argentina,ARG,29/06/2021,20221697,16228833,3992864,251,45745417,35.47641286
431,Argentina,ARG,30/06/2021,20543325,16504606,4038719,574,45745417,36.07925576
432,Argentina,ARG,01/07/2021,20907721,16821968,4085753,526,45745417,36.77301269
433,Argentina,ARG,02/07/2021,21310026,17106617,4203409,636,45745417,37.39525863
434,Argentina,ARG,03/07/2021,21781425,17479963,4301462,468,45745417,38.21139722
435,Argentina,ARG,04/07/2021,22179930,17796602,4383328,610,45745417,38.90357366
436,Argentina,ARG,05/07/2021,22444129,18011944,4432185,212,45745417,39.37431372
437,Argentina,ARG,06/07/2021,22813398,18246811,4566587,310,45745417,39.88773564
438,Argentina,ARG,07/07/2021,23317413,18577434,4739979,617,45745417,40.61048126
439,Argentina,ARG,08/07/2021,23722105,18869175,4852930,462,45745417,41.2482304
440,Argentina,ARG,09/07/2021,24048381,19162483,4885898,456,45745417,41.88940501
441,Argentina,ARG,10/07/2021,24518390,19507996,5010394,465,45745417,42.64470034
442,Argentina,ARG,11/07/2021,24616918,19594624,5022294,327,45745417,42.83407013
443,Argentina,ARG,12/07/2021,24862187,19822638,5039549,270,45745417,43.33251132
444,Argentina,ARG,13/07/2021,25254280,20178596,5075684,280,45745417,44.11063954
445,Argentina,ARG,14/07/2021,25718531,20605189,5113342,474,45745417,45.04317667
446,Argentina,ARG,15/07/2021,26134815,20985921,5148894,385,45745417,45.87546114
447,Argentina,ARG,16/07/2021,26511672,21317004,5194668,610,45745417,46.59921233
448,Argentina,ARG,17/07/2021,26934235,21644577,5289658,445,45745417,47.31529062
449,Argentina,ARG,18/07/2021,27200110,21839491,5360619,463,45745417,47.74137484
450,Argentina,ARG,19/07/2021,27430531,22030134,5400397,276,45745417,48.15812259
451,Argentina,ARG,20/07/2021,27825228,22342067,5483161,115,45745417,48.84001167
452,Argentina,ARG,21/07/2021,28264151,22573282,5690869,406,45745417,49.34545028
453,Argentina,ARG,22/07/2021,28674364,22876517,5797847,426,45745417,50.00832542
454,Argentina,ARG,23/07/2021,29075280,23209621,5865659,437,45745417,50.73649454
455,Argentina,ARG,24/07/2021,29437762,23492843,5944919,256,45745417,51.35562105
456,Argentina,ARG,25/07/2021,29723228,23714686,6008542,285,45745417,51.84057236
457,Argentina,ARG,26/07/2021,29880247,23857637,6022610,225,45745417,52.15306486
458,Argentina,ARG,27/07/2021,30230385,24096445,6133940,137,45745417,52.67510186
459,Argentina,ARG,28/07/2021,30655272,24302432,6352840,384,45745417,53.12539177
460,Argentina,ARG,29/07/2021,31075801,24542819,6532982,247,45745417,53.65088048
461,Argentina,ARG,30/07/2021,31471074,24754641,6716433,470,45745417,54.11392577
462,Argentina,ARG,31/07/2021,31877998,24966105,6911893,291,45745417,54.57618847
463,Argentina,ARG,01/08/2021,32148787,25092667,7056120,473,45745417,54.85285444
464,Argentina,ARG,02/08/2021,32335391,25178202,7157189,135,45745417,55.03983492
465,Argentina,ARG,03/08/2021,32695882,25337678,7358204,51,45745417,55.38845126
466,Argentina,ARG,04/08/2021,33335932,25646674,7689258,273,45745417,56.06392002
467,Argentina,ARG,05/08/2021,33735965,25806439,7929526,402,45745417,56.41316812
468,Argentina,ARG,06/08/2021,34134158,25950647,8183511,300,45745417,56.72840844
469,Argentina,ARG,07/08/2021,34430142,26028829,8401313,276,45745417,56.89931518
470,Argentina,ARG,08/08/2021,34624926,26076234,8548692,190,45745417,57.00294305
471,Argentina,ARG,09/08/2021,34902791,26179454,8723337,89,45745417,57.22858314
472,Argentina,ARG,10/08/2021,35247776,26293313,8954463,157,45745417,57.4774802
473,Argentina,ARG,12/08/2021,35762492,26414061,9348431,204,45745417,57.7414367
474,Argentina,ARG,13/08/2021,36038031,26484592,9553439,223,45745417,57.89561826
475,Argentina,ARG,14/08/2021,36387897,26565910,9821987,181,45745417,58.07338033
476,Argentina,ARG,15/08/2021,36641694,26609472,10032222,246,45745417,58.16860736
477,Argentina,ARG,16/08/2021,36809251,26643961,10165290,121,45745417,58.24400071
478,Argentina,ARG,17/08/2021,36941932,26684756,10257176,105,45745417,58.33317904
479,Argentina,ARG,18/08/2021,37234519,26784800,10449719,64,45745417,58.55187636
480,Argentina,ARG,19/08/2021,37689167,26902913,10786254,300,45745417,58.81007271
481,Argentina,ARG,20/08/2021,38145435,26993547,11151888,247,45745417,59.00819966
482,Argentina,ARG,21/08/2021,38584379,27105019,11479360,189,45745417,59.25187872
483,Argentina,ARG,22/08/2021,38904089,27178860,11725229,229,45745417,59.41329598
484,Argentina,ARG,23/08/2021,39133726,27210308,11923418,147,45745417,59.48204167
485,Argentina,ARG,24/08/2021,39507845,27301884,12205961,135,45745417,59.68222784
486,Argentina,ARG,25/08/2021,39951618,27414859,12536759,257,45745417,59.92919247
487,Argentina,ARG,26/08/2021,40407410,27490908,12916502,197,45745417,60.09543645
488,Argentina,ARG,27/08/2021,40855178,27585143,13270035,160,45745417,60.30143522
489,Argentina,ARG,28/08/2021,41305344,27681048,13624296,151,45745417,60.51108464
490,Argentina,ARG,29/08/2021,41625410,27750181,13875229,153,45745417,60.66221016
491,Argentina,ARG,30/08/2021,41930538,27797557,14132981,54,45745417,60.76577463
492,Argentina,ARG,31/08/2021,42260571,27873340,14387231,59,45745417,60.93143713
493,Argentina,ARG,01/09/2021,42792677,28005793,14786884,224,45745417,61.22098089
494,Argentina,ARG,02/09/2021,43221929,28100621,15121308,205,45745417,61.42827597
495,Argentina,ARG,03/09/2021,43696315,28183966,15512349,193,45745417,61.61046909
496,Argentina,ARG,04/09/2021,44049176,28249162,15800014,190,45745417,61.75298828
497,Argentina,ARG,05/09/2021,44401437,28306772,16094665,161,45745417,61.8789244
498,Argentina,ARG,06/09/2021,44667497,28344998,16322499,88,45745417,61.96248687
499,Argentina,ARG,07/09/2021,45177464,28431871,16745593,67,45745417,62.15239223
500,Argentina,ARG,08/09/2021,45523595,28485407,17038188,162,45745417,62.26942253
501,Argentina,ARG,09/09/2021,45917635,28553239,17364418,178,45745417,62.41770405
502,Argentina,ARG,10/09/2021,46299230,28619681,17679598,111,45745417,62.56294702
503,Argentina,ARG,11/09/2021,46690888,28679706,18011231,137,45745417,62.69416235
504,Argentina,ARG,12/09/2021,46894772,28706802,18188230,257,45745417,62.75339451
505,Argentina,ARG,13/09/2021,46995734,28721805,18274595,46,45745417,62.78619124
506,Argentina,ARG,14/09/2021,47242831,28758477,18485435,0,45745417,62.86635665
507,Argentina,ARG,15/09/2021,47543513,28819589,18737801,238,45745417,62.99994817
508,Argentina,ARG,16/09/2021,47936962,28879464,19073705,176,45745417,63.1308356
509,Argentina,ARG,17/09/2021,48310770,28929766,19398787,153,45745417,63.24079634
510,Argentina,ARG,18/09/2021,48572796,28968475,19623356,132,45745417,63.32541465
511,Argentina,ARG,19/09/2021,48830206,29013805,19842376,185,45745417,63.42450655
512,Argentina,ARG,20/09/2021,49017568,29032591,20011380,81,45745417,63.46557296
513,Argentina,ARG,21/09/2021,49331494,29081629,20276732,61,45745417,63.57277058
514,Argentina,ARG,22/09/2021,49729347,29157102,20602871,90,45745417,63.73775541
515,Argentina,ARG,23/09/2021,50010169,29201859,20840361,61,45745417,63.83559472
516,Argentina,ARG,24/09/2021,50277880,29308961,21003681,105,45745417,64.06972091
517,Argentina,ARG,25/09/2021,50575922,29398567,21216344,88,45745417,64.26560064
518,Argentina,ARG,26/09/2021,50755054,29458318,21338286,77,45745417,64.396217
519,Argentina,ARG,27/09/2021,50910055,29504991,21448257,13,45745417,64.49824471
520,Argentina,ARG,28/09/2021,51153324,29564670,21634719,0,45745417,64.62870368
521,Argentina,ARG,29/09/2021,51448854,29620243,21878609,92,45745417,64.75018689
522,Argentina,ARG,30/09/2021,51711461,29676037,22088966,84,45745417,64.8721532
523,Argentina,ARG,01/10/2021,52019147,29739848,22336131,141,45745417,65.01164477
524,Argentina,ARG,02/10/2021,52339299,29810138,22589718,46,45745417,65.16529951
525,Argentina,ARG,03/10/2021,52535781,29839720,22758402,14,45745417,65.2299661
526,Argentina,ARG,04/10/2021,52688166,29866774,22884730,6,45745417,65.28910645
527,Argentina,ARG,05/10/2021,52880909,29919702,23026410,0,45745417,65.40480766
528,Argentina,ARG,06/10/2021,53133905,30011782,23190355,38,45745417,65.60609558
529,Argentina,ARG,07/10/2021,53386738,30077265,23381682,40,45745417,65.74924216
530,Argentina,ARG,08/10/2021,53660061,30172069,23562958,56,45745417,65.95648478
531,Argentina,ARG,09/10/2021,53820006,30222669,23673529,37,45745417,66.06709695
532,Argentina,ARG,10/10/2021,53980661,30244964,23813404,42,45745417,66.11583407
533,Argentina,ARG,11/10/2021,54115894,30265200,23928986,33,45745417,66.1600702
534,Argentina,ARG,13/10/2021,54353322,30398941,24034055,0,45745417,66.45242954
535,Argentina,ARG,14/10/2021,54714920,30629612,24167049,56,45745417,66.95667896
536,Argentina,ARG,15/10/2021,55103707,30878639,24308860,35,45745417,67.50105481
537,Argentina,ARG,16/10/2021,55605668,31177414,24514822,51,45745417,68.15418034
538,Argentina,ARG,19/10/2021,56217372,31547968,24758547,3,45745417,68.96421558
539,Argentina,ARG,20/10/2021,56722315,31916195,24898034,38,45745417,69.76916398
540,Argentina,ARG,21/10/2021,56931534,32066229,24958656,33,45745417,70.09714
541,Argentina,ARG,22/10/2021,57329844,32322397,25103398,33,45745417,70.65712616
542,Argentina,ARG,23/10/2021,57747212,32617779,25227233,26,45745417,71.30283455
543,Argentina,ARG,24/10/2021,58049997,32838500,25310608,23,45745417,71.78533316
544,Argentina,ARG,25/10/2021,58128269,32890914,25336749,4,45745417,71.89991076
545,Argentina,ARG,26/10/2021,58553162,33204854,25449297,3,45745417,72.58618716
546,Armenia,ARM,20/06/2021,64293,52509,11784,2,2969746,1.768131012
547,Armenia,ARM,27/06/2021,74714,58518,16196,2,2969746,1.970471549
548,Armenia,ARM,11/07/2021,108107,77449,30658,2,2969746,2.607933473
549,Armenia,ARM,18/07/2021,131080,94560,36520,7,2969746,3.184110695
550,Armenia,ARM,25/07/2021,152529,108674,43855,3,2969746,3.659370195
551,Armenia,ARM,01/08/2021,171890,120285,51605,5,2969746,4.050346393
552,Armenia,ARM,08/08/2021,194902,132529,62373,9,2969746,4.462637545
553,Armenia,ARM,15/08/2021,220236,144573,75663,10,2969746,4.868194115
554,Armenia,ARM,22/08/2021,239342,153888,85454,15,2969746,5.181857304
555,Armenia,ARM,29/08/2021,275138,176552,98586,11,2969746,5.945020214
556,Armenia,ARM,05/09/2021,303325,195290,108035,7,2969746,6.575983266
557,Armenia,ARM,12/09/2021,335721,215278,120443,7,2969746,7.24903746
558,Armenia,ARM,19/09/2021,366779,237454,129325,14,2969746,7.995767988
559,Armenia,ARM,26/09/2021,408535,264695,143840,12,2969746,8.913051823
560,Armenia,ARM,11/10/2021,514241,344029,170212,26,2969746,11.58445874
561,Armenia,ARM,17/10/2021,620698,434617,186081,24,2969746,14.63482062
562,Armenia,ARM,24/10/2021,677032,466785,210247,38,2969746,15.7180109
563,Aruba,ABW,29/03/2021,25766,15600,10166,0,107204,14.55169583
564,Aruba,ABW,10/04/2021,41096,29197,11899,0,107204,27.23499123
565,Aruba,ABW,12/04/2021,43073,31139,11934,0,107204,29.0464908
566,Aruba,ABW,13/04/2021,45588,33563,12025,0,107204,31.30760046
567,Aruba,ABW,14/04/2021,48200,36058,12142,0,107204,33.63493899
568,Aruba,ABW,15/04/2021,50546,37981,12565,0,107204,35.42871535
569,Aruba,ABW,16/04/2021,52955,39961,12994,0,107204,37.27566136
570,Aruba,ABW,17/04/2021,55582,41770,13812,0,107204,38.96309839
571,Aruba,ABW,18/04/2021,55651,41837,13814,0,107204,39.02559606
572,Aruba,ABW,19/04/2021,58178,43266,14912,0,107204,40.35856871
573,Aruba,ABW,20/04/2021,60379,43945,16434,0,107204,40.9919406
574,Aruba,ABW,21/04/2021,62342,44421,17921,0,107204,41.43595388
575,Aruba,ABW,22/04/2021,64288,45097,19191,2,107204,42.06652737
576,Aruba,ABW,23/04/2021,67950,48061,19889,0,107204,44.83134958
577,Aruba,ABW,24/04/2021,69279,49351,19928,1,107204,46.03466289
578,Aruba,ABW,25/04/2021,73103,53161,19942,0,107204,49.58863475
579,Aruba,ABW,26/04/2021,73360,53244,20116,0,107204,49.66605724
580,Aruba,ABW,28/04/2021,74668,53813,20855,0,107204,50.19682101
581,Aruba,ABW,29/04/2021,75846,54095,21751,0,107204,50.4598709
582,Aruba,ABW,30/04/2021,76865,54306,22559,0,107204,50.65669191
583,Aruba,ABW,03/05/2021,77728,54614,23114,0,107204,50.94399463
584,Aruba,ABW,04/05/2021,78956,55152,23804,2,107204,51.44584157
585,Aruba,ABW,05/05/2021,79502,55359,24143,0,107204,51.63893138
586,Aruba,ABW,06/05/2021,79553,55371,24182,0,107204,51.650125
587,Aruba,ABW,07/05/2021,80258,55625,24633,0,107204,51.88705645
588,Aruba,ABW,08/05/2021,80699,55744,24955,0,107204,51.99805977
589,Aruba,ABW,10/05/2021,81616,56009,25607,0,107204,52.24525204
590,Aruba,ABW,11/05/2021,82877,56288,26589,1,107204,52.50550353
591,Aruba,ABW,12/05/2021,84239,56594,27645,1,107204,52.79094064
592,Aruba,ABW,13/05/2021,85441,56932,28509,2,107204,53.10622738
593,Aruba,ABW,14/05/2021,87536,57314,30222,0,107204,53.46255737
594,Aruba,ABW,15/05/2021,88602,57481,31121,0,107204,53.61833514
595,Aruba,ABW,17/05/2021,91006,57936,33070,0,107204,54.0427596
596,Aruba,ABW,18/05/2021,93734,58344,35390,0,107204,54.42334241
597,Aruba,ABW,19/05/2021,96007,58683,37324,1,107204,54.73956196
598,Aruba,ABW,20/05/2021,97921,58953,38968,0,107204,54.99141823
599,Aruba,ABW,21/05/2021,100003,59341,40662,0,107204,55.35334502
600,Aruba,ABW,22/05/2021,103395,60005,43390,1,107204,55.9727249
